is_promoted,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
0,43238,Operations,region_4,Bachelor's,m,sourcing,1,42,3,6,1,0,61
0,65589,Sales & Marketing,region_8,Master's & above,m,other,1,36,3,4,0,0,50
0,10817,Procurement,region_2,Master's & above,f,other,1,36,4,4,1,0,72
0,74402,Procurement,region_2,Master's & above,f,sourcing,1,42,5,15,0,0,67
0,21741,Technology,region_20,Master's & above,m,other,1,36,3,7,0,0,79
0,57491,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,45,5,6,0,0,49
0,26401,Operations,region_29,Bachelor's,m,other,1,30,2,6,0,0,58
0,41693,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,4,5,0,0,49
0,51034,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,29,1,4,0,0,50
0,2131,Procurement,region_7,Master's & above,m,other,1,39,4,4,1,0,69
0,3015,Sales & Marketing,region_16,Bachelor's,m,other,1,24,1,3,0,0,53
0,54620,Procurement,region_10,Bachelor's,m,other,1,29,3,4,1,0,68
0,27889,Finance,region_22,Bachelor's,f,sourcing,1,26,1,3,0,0,61
0,35008,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,32,3,4,1,0,52
0,23023,Operations,region_2,Bachelor's,m,sourcing,1,34,4,7,0,0,61
0,28798,Operations,region_19,Bachelor's,m,sourcing,2,38,2,3,0,0,56
0,36331,Operations,region_23,Master's & above,f,sourcing,1,42,3,7,1,0,57
0,42839,Operations,region_2,Bachelor's,f,sourcing,1,57,5,16,1,0,62
0,60464,Sales & Marketing,region_19,Master's & above,m,other,1,42,1,5,0,0,51
0,57867,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,33,1,5,0,0,50
0,10233,Analytics,region_30,Bachelor's,m,other,1,30,3,4,0,0,90
0,67652,Procurement,region_23,Master's & above,f,other,1,33,3,5,1,0,72
0,47973,Sales & Marketing,region_2,Bachelor's,m,referred,1,38,5,7,0,0,49
0,41465,Sales & Marketing,region_2,Bachelor's,f,other,1,47,2,5,0,0,52
0,66726,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,4,2,0,0,49
0,13399,Procurement,region_2,Master's & above,f,other,3,55,3,23,0,0,67
0,44925,Sales & Marketing,region_2,Master's & above,m,sourcing,1,41,4,3,0,0,52
0,3389,Analytics,region_31,Bachelor's,m,sourcing,2,27,3,6,1,0,86
1,63535,Technology,region_22,Bachelor's,m,other,2,31,3,6,1,1,78
0,24661,Operations,region_13,Master's & above,m,other,1,48,3,10,0,0,61
0,72240,Technology,region_14,Bachelor's,m,other,1,27,1,3,0,0,80
0,50083,Sales & Marketing,region_5,Bachelor's,m,other,1,42,5,13,1,0,49
0,50244,Finance,region_2,Bachelor's,m,other,1,41,3,10,0,0,59
1,62297,Technology,region_16,Below Secondary,m,sourcing,1,25,4,4,1,0,82
0,15675,Procurement,region_2,Master's & above,m,other,2,46,4,5,1,0,70
0,63639,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,2,4,0,0,49
0,3851,Procurement,region_2,Master's & above,f,other,1,45,3,5,0,0,70
0,67294,Legal,region_2,Master's & above,m,other,1,35,3,8,0,0,59
0,164,Technology,region_15,Bachelor's,m,sourcing,1,36,4,9,1,0,82
0,71620,Procurement,region_2,Bachelor's,m,sourcing,1,25,4,2,1,0,62
0,41250,Technology,region_23,Bachelor's,f,other,2,27,4,5,1,0,81
0,13694,Operations,region_2,Master's & above,m,other,1,36,3,9,0,0,57
0,19534,Analytics,region_22,Bachelor's,m,other,1,43,1,5,0,0,82
0,64875,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,34,1,8,0,0,53
0,56016,Technology,region_16,Bachelor's,m,other,1,27,2,5,0,0,78
0,62553,Analytics,region_7,Bachelor's,m,sourcing,1,36,3,3,1,0,83
0,70604,Procurement,region_2,Bachelor's,f,sourcing,1,46,4,17,1,0,69
0,2634,Sales & Marketing,region_7,Master's & above,m,sourcing,1,29,3,2,0,0,50
0,2429,Technology,region_27,Bachelor's,f,sourcing,1,28,5,2,1,0,79
0,43748,Finance,region_2,Bachelor's,m,sourcing,1,47,5,6,0,0,59
0,63052,HR,region_22,Master's & above,m,other,1,36,2,8,0,0,53
0,53490,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,37,3,8,0,0,53
0,30947,Operations,region_2,Master's & above,m,sourcing,2,41,4,8,1,0,62
0,11954,Sales & Marketing,region_19,Bachelor's,m,sourcing,2,27,1,3,0,0,52
0,69412,Technology,region_2,Bachelor's,f,other,1,51,2,18,0,0,81
0,67126,Technology,region_24,Bachelor's,m,sourcing,1,27,3,3,0,0,78
0,49438,Sales & Marketing,region_2,Bachelor's,m,other,3,53,3,12,0,0,50
0,68348,HR,region_2,Master's & above,m,other,1,51,3,9,0,0,55
0,5220,Analytics,region_32,Bachelor's,m,other,1,24,1,2,0,0,84
0,31362,R&D,region_4,Master's & above,m,sourcing,1,29,5,5,1,0,84
0,75882,Procurement,region_22,Bachelor's,m,sourcing,1,30,5,2,1,0,69
0,39057,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,36,3,10,0,0,49
0,73391,Procurement,region_13,Master's & above,m,sourcing,1,60,2,8,0,0,72
0,37236,Technology,region_22,Bachelor's,m,sourcing,2,25,4,3,0,0,80
0,38617,Sales & Marketing,region_15,Master's & above,m,other,1,43,2,10,0,0,48
0,1544,Procurement,region_8,Master's & above,f,other,1,38,4,7,1,0,71
0,66220,HR,region_7,Master's & above,m,sourcing,1,33,2,6,1,0,48
0,26749,Procurement,region_26,Bachelor's,f,other,2,29,3,3,1,1,72
1,65369,Operations,region_22,Bachelor's,f,other,1,38,4,5,1,0,63
0,49990,Sales & Marketing,region_23,Bachelor's,f,other,1,32,4,7,0,0,52
0,13362,Operations,region_12,Bachelor's,m,sourcing,1,29,3,4,0,0,58
0,78250,Analytics,region_7,Bachelor's,m,sourcing,2,34,5,7,1,0,84
0,768,Technology,region_24,Master's & above,m,sourcing,3,34,4,9,1,0,79
0,27419,Finance,region_26,Bachelor's,f,sourcing,1,27,5,4,1,0,56
0,27016,Operations,region_22,Bachelor's,m,sourcing,1,42,4,8,0,0,63
0,12984,Operations,region_19,Bachelor's,f,other,2,28,5,3,0,0,56
0,15602,Sales & Marketing,region_2,Master's & above,m,other,2,37,3,3,0,0,50
0,11641,Procurement,region_19,Bachelor's,m,sourcing,1,32,3,6,0,0,67
0,60283,Procurement,region_2,Master's & above,m,sourcing,1,36,3,8,0,0,71
0,55694,Sales & Marketing,region_5,Bachelor's,f,other,4,33,3,8,0,0,48
0,37721,Procurement,region_7,Bachelor's,f,other,3,33,3,6,0,0,71
0,16316,Technology,region_15,Bachelor's,f,sourcing,1,29,2,2,0,0,78
1,36704,Technology,region_26,Bachelor's,m,sourcing,1,29,5,4,1,0,81
0,19153,R&D,region_7,Bachelor's,m,sourcing,1,31,2,5,0,0,78
0,34186,R&D,region_27,Master's & above,m,other,1,27,5,4,0,0,80
0,27230,Analytics,region_29,Bachelor's,m,other,1,33,5,7,1,0,84
0,66644,Procurement,region_21,Bachelor's,m,other,1,27,1,3,0,0,66
0,7135,Sales & Marketing,region_2,Master's & above,f,other,1,39,5,5,0,0,47
0,5308,R&D,region_22,Bachelor's,m,other,1,35,3,5,1,0,81
0,29259,Technology,region_2,Bachelor's,f,referred,1,34,4,6,1,0,79
0,68097,Sales & Marketing,region_7,Bachelor's,m,other,1,48,4,17,0,0,48
0,49946,Sales & Marketing,region_22,Bachelor's,m,other,1,30,1,2,0,0,52
0,44637,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,35,3,8,0,0,47
0,10871,Technology,region_2,Master's & above,m,sourcing,2,60,4,5,0,0,78
0,48945,Technology,region_26,Bachelor's,m,other,1,45,3,2,0,0,73
0,71653,Analytics,region_26,Bachelor's,m,sourcing,1,29,4,6,1,0,85
0,53471,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,27,3,5,0,0,48
0,76905,Sales & Marketing,region_7,Master's & above,f,sourcing,1,39,5,12,1,0,51
1,32138,Analytics,region_28,Bachelor's,m,sourcing,1,30,5,7,1,0,99
0,51909,Analytics,region_19,Bachelor's,m,other,1,35,5,9,0,0,82
0,4879,Procurement,region_2,Master's & above,f,sourcing,2,45,3,3,1,0,70
0,68943,Legal,region_26,Bachelor's,m,sourcing,1,32,3,2,0,0,57
0,74623,Finance,region_2,Bachelor's,m,other,2,27,4,2,0,0,57
0,77180,Procurement,region_17,Master's & above,f,sourcing,2,37,4,7,1,0,71
0,9667,Technology,region_2,Bachelor's,m,other,1,30,1,7,0,0,79
0,7174,Sales & Marketing,region_16,Bachelor's,m,other,1,51,1,7,0,0,45
0,23799,Operations,region_15,Bachelor's,f,other,1,39,1,10,0,0,56
0,9235,Sales & Marketing,region_2,Bachelor's,m,other,1,30,3,5,0,0,47
0,44599,Sales & Marketing,region_23,Bachelor's,m,other,1,33,4,4,0,0,50
0,75965,Procurement,region_2,Master's & above,f,other,1,47,4,15,1,0,69
0,36708,Technology,region_7,Bachelor's,f,other,2,31,2,9,0,0,80
0,34709,Operations,region_4,Bachelor's,f,sourcing,1,38,5,3,1,0,56
0,44634,Procurement,region_7,Master's & above,m,sourcing,1,45,3,2,1,0,68
0,43773,Technology,region_22,Bachelor's,m,other,1,30,2,8,0,0,79
0,39675,Technology,region_2,Master's & above,m,other,1,56,3,26,1,0,81
0,51061,Technology,region_2,Bachelor's,f,other,3,33,1,9,0,0,76
1,58812,Sales & Marketing,region_31,Bachelor's,m,other,1,27,2,3,0,0,60
0,16993,Procurement,region_21,Bachelor's,m,other,1,42,3,7,1,0,66
0,32023,Analytics,region_11,Bachelor's,m,other,1,26,5,3,1,0,82
0,56554,R&D,region_15,Bachelor's,m,other,1,31,3,3,0,0,84
0,76881,Procurement,region_2,Master's & above,m,other,1,34,4,8,0,0,71
0,56552,Operations,region_27,Bachelor's,m,sourcing,1,40,1,10,0,0,59
0,19839,Technology,region_2,Bachelor's,m,referred,1,30,5,7,1,0,79
0,72277,Sales & Marketing,region_19,Bachelor's,m,other,1,30,4,2,0,0,49
0,64320,Sales & Marketing,region_7,Master's & above,m,other,1,33,3,3,1,0,48
0,30284,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,33,3,7,0,0,50
0,6507,Operations,region_21,Master's & above,m,other,1,33,5,6,1,0,54
0,24459,Analytics,region_19,Bachelor's,m,sourcing,1,30,4,4,0,0,81
1,38313,Technology,region_17,Bachelor's,m,other,1,31,5,6,1,0,80
0,42545,Sales & Marketing,region_25,Master's & above,m,other,1,40,1,9,0,0,50
0,51751,Operations,region_4,Master's & above,m,other,1,43,4,15,1,0,62
0,24044,Procurement,region_2,Master's & above,m,other,2,43,4,5,0,0,72
1,25713,Operations,region_28,Bachelor's,m,other,1,28,5,2,0,0,69
1,42922,Operations,region_6,Bachelor's,f,sourcing,1,27,4,2,0,1,70
1,5718,Operations,region_27,Master's & above,m,sourcing,1,48,5,20,1,0,62
0,62013,Sales & Marketing,region_27,Bachelor's,m,other,1,35,5,7,1,0,49
0,76987,Procurement,region_7,Bachelor's,m,sourcing,1,36,2,3,0,0,68
0,51714,Sales & Marketing,region_2,Master's & above,f,sourcing,2,53,3,24,0,0,47
0,49873,Operations,region_22,Bachelor's,m,other,1,50,3,21,0,0,61
0,43141,Operations,region_22,Master's & above,m,other,1,36,3,7,0,0,61
0,68560,Operations,region_2,Bachelor's,f,other,1,39,3,5,0,0,54
0,40087,R&D,region_22,Bachelor's,f,other,2,31,3,2,0,0,89
0,60961,Operations,region_4,Bachelor's,f,sourcing,1,39,4,11,1,0,65
0,41734,Analytics,region_22,Bachelor's,m,other,1,30,4,2,1,0,83
0,30744,Analytics,region_7,Master's & above,m,sourcing,1,40,4,7,0,0,82
0,50424,Operations,region_24,Bachelor's,m,other,1,32,3,4,1,0,57
0,31189,Technology,region_7,Master's & above,f,sourcing,1,49,3,18,0,0,81
0,60561,Sales & Marketing,region_16,Bachelor's,m,other,1,36,5,4,1,0,47
0,75392,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,4,4,1,0,48
0,68042,Technology,region_13,Bachelor's,m,sourcing,1,31,1,7,0,0,79
0,29992,Analytics,region_26,Bachelor's,f,sourcing,1,29,5,2,0,0,84
0,38133,Sales & Marketing,region_4,Master's & above,f,sourcing,1,41,3,14,0,0,48
0,41311,Operations,region_19,Bachelor's,m,sourcing,1,35,5,6,1,0,59
1,25878,Operations,region_8,Master's & above,f,sourcing,1,36,5,10,1,0,59
0,53152,Finance,region_2,Bachelor's,m,other,2,28,5,4,0,0,62
0,30875,Technology,region_12,Bachelor's,m,other,1,38,3,3,0,0,79
1,317,Sales & Marketing,region_4,Master's & above,m,other,2,43,3,12,1,0,47
0,22419,Procurement,region_32,Bachelor's,m,sourcing,1,32,4,4,0,0,68
0,27769,Technology,region_2,Bachelor's,m,other,2,29,2,7,1,0,78
0,57693,Finance,region_7,Master's & above,m,sourcing,1,36,3,9,0,0,55
0,37000,Operations,region_29,Bachelor's,m,sourcing,1,29,4,5,0,0,59
0,42004,Procurement,region_8,Master's & above,f,sourcing,1,37,5,3,1,0,71
0,53454,Sales & Marketing,region_29,Bachelor's,m,other,2,28,1,2,0,0,50
0,51226,Analytics,region_26,Bachelor's,m,other,1,49,3,2,1,0,84
0,32346,Operations,region_16,Bachelor's,m,sourcing,1,34,4,7,1,0,56
0,44375,Technology,region_16,Bachelor's,m,other,1,33,5,4,1,0,82
0,46653,Sales & Marketing,region_1,Master's & above,m,other,2,32,5,4,1,0,53
0,15625,Technology,region_21,Below Secondary,m,sourcing,1,27,3,5,0,0,80
0,57118,Procurement,region_20,Bachelor's,m,other,1,40,1,8,0,0,72
0,2209,Operations,region_16,Master's & above,m,sourcing,1,44,3,5,0,0,63
1,30567,Sales & Marketing,region_4,Master's & above,m,sourcing,1,39,3,7,0,0,64
0,62259,Sales & Marketing,region_9,Master's & above,m,sourcing,1,34,1,3,0,0,46
0,29614,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,46,3,3,1,0,51
0,51741,Procurement,region_10,Master's & above,m,sourcing,1,34,4,6,0,0,70
0,61207,HR,region_2,Master's & above,m,sourcing,1,39,5,8,1,0,50
0,10500,Technology,region_22,Bachelor's,m,other,2,34,4,3,0,0,75
0,29951,Operations,region_7,Bachelor's,m,other,1,25,3,2,0,0,61
0,24739,Operations,region_26,Bachelor's,m,sourcing,1,31,4,5,1,0,61
0,10759,Finance,region_4,Master's & above,m,other,1,37,3,4,1,1,64
0,7359,Operations,region_31,Master's & above,f,other,1,36,5,7,0,0,63
0,1396,Technology,region_24,Master's & above,m,other,1,32,3,7,0,0,81
0,40660,Operations,region_30,Master's & above,f,other,1,39,5,3,1,0,60
0,25459,Sales & Marketing,region_15,Bachelor's,m,other,1,33,2,7,0,0,55
0,44260,R&D,region_22,Bachelor's,m,sourcing,2,31,4,6,0,0,79
0,44911,Sales & Marketing,region_26,Master's & above,m,other,2,43,3,17,0,0,50
0,71826,Analytics,region_28,Bachelor's,m,other,3,28,3,3,1,0,86
0,428,Procurement,region_2,Master's & above,f,sourcing,1,48,1,19,0,0,72
0,33004,Technology,region_7,Bachelor's,f,referred,1,30,5,6,1,0,79
0,28586,Operations,region_11,Bachelor's,m,sourcing,1,35,5,9,1,0,63
0,36034,Operations,region_20,Bachelor's,m,sourcing,1,29,3,5,0,0,57
1,71255,Analytics,region_25,Master's & above,m,other,1,37,3,10,1,0,84
0,37463,Technology,region_7,Bachelor's,m,sourcing,1,52,4,19,1,0,82
0,57020,Finance,region_22,Below Secondary,f,sourcing,2,25,5,2,0,0,66
0,15774,Operations,region_2,Master's & above,m,sourcing,1,39,4,10,0,0,60
0,59423,Sales & Marketing,region_2,Bachelor's,m,other,2,42,5,6,0,0,45
0,68704,HR,region_4,Master's & above,m,other,1,36,4,8,1,0,49
0,42748,Procurement,region_7,Bachelor's,m,other,1,27,4,2,1,0,70
0,2299,Operations,region_31,Bachelor's,m,sourcing,1,36,4,3,1,0,60
0,17951,Technology,region_2,Bachelor's,f,sourcing,1,45,3,16,0,0,81
0,41073,Procurement,region_2,Bachelor's,m,other,1,31,3,4,0,0,69
0,38147,Technology,region_27,Master's & above,m,other,1,34,5,2,1,0,79
1,189,Finance,region_4,Bachelor's,m,sourcing,1,28,4,5,1,0,76
0,1195,Procurement,region_25,Bachelor's,m,other,1,30,5,2,1,0,68
0,64973,Sales & Marketing,region_22,Bachelor's,m,other,2,41,1,5,0,0,52
0,23905,Technology,region_22,Bachelor's,f,other,1,33,3,3,1,0,84
0,71069,Sales & Marketing,region_21,Master's & above,m,other,1,35,4,7,0,0,41
0,63891,Procurement,region_6,Bachelor's,m,other,2,29,3,4,0,0,72
0,42405,Operations,region_13,Master's & above,f,other,1,40,1,12,0,0,59
0,5689,HR,region_23,Bachelor's,m,other,1,33,4,5,1,0,50
0,33790,Operations,region_14,Master's & above,f,sourcing,1,34,5,7,1,0,61
0,21855,Sales & Marketing,region_7,Bachelor's,m,other,1,39,3,12,0,0,46
0,12243,Procurement,region_15,Bachelor's,m,other,1,46,1,7,1,0,74
0,23528,Operations,region_32,Bachelor's,m,other,1,31,5,5,0,0,61
0,67365,Procurement,region_2,Master's & above,m,other,1,33,1,6,1,0,72
1,54762,Technology,region_26,Bachelor's,f,other,1,33,4,7,1,0,80
0,10827,Analytics,region_19,Bachelor's,m,other,1,26,3,2,0,0,85
0,75234,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,30,1,5,0,0,49
0,22938,Operations,region_5,Bachelor's,m,sourcing,1,31,1,4,0,0,58
0,43044,Procurement,region_2,Master's & above,m,other,1,31,5,3,1,0,63
0,39511,Operations,region_2,Bachelor's,m,other,1,31,3,5,0,0,59
0,47756,Operations,region_22,Master's & above,m,sourcing,1,38,2,9,0,0,57
0,73908,Analytics,region_22,Bachelor's,m,sourcing,3,26,3,2,1,0,84
0,62368,Sales & Marketing,region_2,Master's & above,f,other,1,46,5,6,0,0,52
0,28862,Finance,region_2,Bachelor's,m,sourcing,2,38,3,4,0,0,62
0,48321,Operations,region_13,Master's & above,m,other,1,55,3,15,0,0,62
0,55335,Operations,region_22,Master's & above,m,sourcing,1,38,4,3,0,0,64
0,56206,Technology,region_16,Bachelor's,m,other,1,34,3,5,0,0,85
1,11918,Procurement,region_7,Master's & above,m,sourcing,1,59,3,3,1,0,74
0,40812,Procurement,region_20,Master's & above,m,other,1,38,5,10,1,0,70
0,60790,Sales & Marketing,region_22,Bachelor's,m,referred,1,32,5,3,1,0,53
0,11427,Technology,region_7,Master's & above,m,sourcing,1,53,3,17,0,0,79
0,46216,HR,region_15,Bachelor's,m,sourcing,1,44,3,14,1,0,46
0,57457,Sales & Marketing,region_13,Bachelor's,m,other,1,40,4,5,1,0,49
0,49758,Operations,region_7,Bachelor's,f,other,2,37,5,5,0,0,63
0,47878,Technology,region_2,Master's & above,m,other,1,37,5,4,1,0,78
0,56375,Procurement,region_22,Bachelor's,m,other,1,27,3,4,0,0,68
0,70786,Procurement,region_2,Master's & above,m,other,1,49,3,7,0,0,69
0,34075,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,30,2,3,0,0,49
0,48609,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,2,3,1,1,48
0,11792,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,2,3,0,0,48
0,22991,Technology,region_20,Bachelor's,m,other,1,28,3,2,0,0,82
0,8900,Analytics,region_21,Bachelor's,m,sourcing,2,29,3,6,0,0,86
1,78115,Technology,region_27,Bachelor's,m,sourcing,1,28,5,3,1,0,98
0,32112,Sales & Marketing,region_26,Bachelor's,m,other,1,44,2,16,0,0,54
0,47466,Finance,region_31,Bachelor's,m,other,1,27,3,3,0,0,60
0,35120,Analytics,region_15,Master's & above,m,other,1,34,4,2,0,0,83
0,30091,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,35,5,10,1,0,46
0,29268,Technology,region_33,Bachelor's,m,other,1,31,4,4,0,0,77
0,45264,Operations,region_4,Master's & above,m,sourcing,1,45,4,13,0,0,58
1,65946,Operations,region_22,Bachelor's,f,sourcing,1,40,5,7,1,0,65
0,49491,Sales & Marketing,region_16,Bachelor's,m,sourcing,4,25,1,2,0,0,41
0,31508,Sales & Marketing,region_27,Bachelor's,m,other,1,28,5,7,0,0,50
0,44817,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,33,1,8,0,0,52
0,69658,Operations,region_11,Bachelor's,m,other,2,34,5,9,0,0,59
1,77210,Technology,region_23,Master's & above,f,other,1,42,3,12,1,0,79
0,5907,Sales & Marketing,region_2,Bachelor's,m,other,3,30,3,2,0,0,49
0,22725,Technology,region_26,Bachelor's,m,other,1,40,1,3,0,0,78
0,66875,Operations,region_29,Bachelor's,m,sourcing,1,30,4,2,1,0,61
0,31238,Technology,region_10,Bachelor's,m,other,2,27,3,5,0,0,83
0,20885,Analytics,region_2,Master's & above,f,sourcing,1,43,3,2,0,0,86
0,54796,Procurement,region_24,Bachelor's,f,other,1,31,3,6,1,0,69
0,61518,Sales & Marketing,region_26,Master's & above,m,other,1,39,3,10,0,0,46
0,78198,Finance,region_26,Bachelor's,m,other,2,30,3,5,0,0,54
0,11309,Operations,region_20,Master's & above,m,sourcing,1,31,5,7,1,0,66
0,21241,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,38,2,3,0,0,52
0,41553,Sales & Marketing,region_31,Master's & above,m,other,2,38,1,3,0,0,52
0,49128,Technology,region_7,Bachelor's,m,other,1,35,1,8,0,0,81
0,268,Operations,region_28,Bachelor's,m,other,1,34,5,7,1,0,55
0,38155,Sales & Marketing,region_14,Bachelor's,m,other,1,33,4,10,0,0,49
0,15967,Sales & Marketing,region_16,Bachelor's,f,other,1,38,3,2,0,0,52
0,31000,Technology,region_33,Bachelor's,m,sourcing,1,28,1,1,0,0,76
0,35741,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,1,9,0,0,50
0,42031,Operations,region_34,Master's & above,m,other,1,33,3,5,0,0,59
0,12676,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,34,2,4,0,0,49
1,43905,Sales & Marketing,region_27,Master's & above,m,other,1,33,3,4,1,1,95
0,2816,Sales & Marketing,region_2,Master's & above,m,other,2,42,5,16,0,0,48
0,62337,Procurement,region_16,Bachelor's,m,other,1,35,5,2,1,0,69
0,98,Technology,region_22,Master's & above,m,other,1,53,1,11,0,0,80
0,44646,HR,region_17,Bachelor's,f,sourcing,1,26,3,2,0,0,47
0,26865,Operations,region_23,Master's & above,m,other,1,40,3,3,1,0,57
0,30407,Procurement,region_16,Master's & above,m,sourcing,1,36,5,10,1,0,68
0,25152,Sales & Marketing,region_28,Master's & above,m,other,1,35,3,8,0,0,51
0,27685,Finance,region_2,Bachelor's,m,other,2,29,2,5,0,0,57
0,76190,Finance,region_32,Bachelor's,m,sourcing,1,29,3,4,0,0,58
0,58826,Analytics,region_2,Master's & above,m,other,1,53,4,7,0,0,82
0,31921,Operations,region_11,Master's & above,m,sourcing,1,45,2,18,1,0,57
0,74646,Sales & Marketing,region_10,Bachelor's,m,other,1,27,3,2,0,0,48
0,27183,HR,region_2,Bachelor's,f,referred,1,30,3,2,1,0,51
0,50498,Operations,region_7,Bachelor's,f,sourcing,2,33,5,10,1,0,61
0,432,Sales & Marketing,region_26,Bachelor's,f,other,1,30,3,6,0,0,48
0,55310,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,2,2,0,0,50
0,78233,Operations,region_4,Bachelor's,f,other,1,46,5,2,0,0,60
0,70645,Sales & Marketing,region_2,Master's & above,m,other,2,59,2,28,0,0,52
0,24238,Operations,region_2,Bachelor's,m,other,2,48,3,6,0,0,60
0,5419,Sales & Marketing,region_28,Bachelor's,m,other,3,33,1,3,1,0,55
1,77110,Procurement,region_7,Bachelor's,m,other,1,30,4,7,1,0,70
0,65298,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,54,3,12,0,0,52
0,50077,Finance,region_2,Master's & above,f,other,1,33,3,7,1,0,59
0,38877,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,25,2,3,0,0,51
0,70083,Operations,region_6,Bachelor's,f,other,1,32,3,7,1,0,64
0,66311,Operations,region_15,Bachelor's,m,other,1,51,4,17,0,0,60
0,49329,Technology,region_13,Bachelor's,m,sourcing,1,34,3,4,0,0,75
0,51548,Finance,region_26,Bachelor's,m,sourcing,1,29,3,2,0,0,60
0,4268,HR,region_2,Master's & above,m,other,1,35,4,7,0,0,50
0,73228,Procurement,region_2,Master's & above,f,sourcing,1,55,3,12,0,0,72
0,55435,Procurement,region_22,Bachelor's,f,sourcing,1,34,4,8,0,0,70
0,456,Operations,region_2,Bachelor's,f,sourcing,1,49,5,9,1,0,60
